source,target,weight
1236,19611,1
1236,20849,1
1236,21429,1
1236,22199,1
1236,25459,1
1236,27078,1
1236,27762,1
1236,40169,1
1236,42396,1
1236,45682,1
1236,45771,1
1237,1243,1
1237,1369,1
1237,1488,1
1237,1668,1
1237,1730,2
1237,1762,1
1237,1807,1
1237,1846,1
1237,1852,1
1237,1872,1
1237,1932,1
1237,1996,1
1237,2058,2
1237,3484,1
1237,3525,1
1237,3533,1
1237,7108,2
1237,10565,7
1237,10566,1
1237,11450,1
1237,12134,1
1237,12319,2
1237,13279,2
1237,13477,1
1237,14103,1
1237,14913,1
1237,16302,1
1237,17100,1
1237,17956,1
1237,19123,1
1237,19597,1
1237,19699,1
1237,22849,1
1237,27562,1
1237,41532,1
1237,43094,1
1237,49974,1
1243,1309,1
1243,1314,1
1243,1391,1
1243,1448,1
1243,1488,2
1243,1558,1
1243,1661,1
1243,1668,1
1243,1730,2
1243,1762,1
1243,1807,1
1243,1846,1
1243,1852,1
1243,1872,1
1243,1932,1
1243,1996,1
1243,2036,1
1243,2058,1
1243,3364,1
1243,3502,1
1243,3718,1
1243,3933,1
1243,7053,1
1243,8090,1
1243,8116,1
1243,8153,1
1243,10565,1
1243,10566,1
1243,12134,1
1243,12319,2
1243,12604,1
1243,13279,1
1243,13477,2
1243,13940,1
1243,14074,1
1243,16302,1
1243,16783,1
1243,17517,1
1243,18588,1
1243,19123,1
1243,19597,1
1243,19699,1
1243,22849,2
1243,26611,1
1243,35616,1
1243,41532,1
1243,44372,1
1243,50807,1
1243,50850,1
1302,1309,4
1302,1326,1
1302,1408,2
1302,1488,1
1302,1491,1
1302,1496,1
1302,1538,1
1302,1661,1
1302,1746,1
1302,1762,4
1302,1789,1
1302,2014,1
1302,2026,1
1302,2032,3
1302,3718,1
1302,4001,1
1302,7097,1
1302,11372,1
1302,13612,1
1302,15501,1
1302,19123,1
1302,41028,1
1306,1309,1
1306,1314,3
1306,1315,1
1306,1316,1
1306,1346,1
1306,1408,1
1306,1414,1
1306,1453,1
1306,1488,2
1306,1491,1
1306,1555,1
1306,1615,1
1306,1617,1
1306,1635,1
1306,1662,1
1306,1762,2
1306,1789,1
1306,1821,1
1306,1828,1
1306,1840,1
1306,1881,1
1306,2007,2
1306,3107,1
1306,3484,1
1306,3591,1
1306,3718,1
1306,3997,1
1306,4001,2
1306,7042,1
1306,7059,1
1306,7126,1
1306,7161,1
1306,7279,1
1306,7308,1
1306,8072,2
1306,8116,2
1306,10226,1
1306,13612,1
1306,14650,1
1306,16667,1
1306,16783,1
1306,18246,1
1306,19699,1
1306,21226,1
1306,21679,1
1306,22072,1
1306,27019,1
1306,27761,1
1306,44303,1
1306,50221,1
1306,50223,1
1306,50230,1
1309,1314,5
1309,1315,1
1309,1316,3
1309,1326,3
1309,1361,2
1309,1385,1
1309,1388,1
1309,1391,2
1309,1408,2
1309,1414,2
1309,1443,1
1309,1448,1
1309,1450,2
1309,1453,3
1309,1455,1
1309,1464,2
1309,1488,12
1309,1489,2
1309,1491,2
1309,1496,1
1309,1531,1
1309,1538,1
1309,1555,1
1309,1558,2
1309,1571,3
1309,1615,1
1309,1617,2
1309,1635,3
1309,1661,2
1309,1668,1
1309,1722,2
1309,1730,3
1309,1746,1
1309,1762,18
1309,1767,1
1309,1789,2
1309,1821,1
1309,1828,2
1309,1840,2
1309,1844,1
1309,1847,2
1309,1867,1
1309,1875,1
1309,1877,1
1309,1881,2
1309,1895,2
1309,1957,1
1309,1967,1
1309,2007,2
1309,2014,1
1309,2022,1
1309,2026,2
1309,2032,5
1309,2036,2
1309,2081,1
1309,2112,2
1309,2123,1
1309,3013,1
1309,3047,1
1309,3307,1
1309,3364,2
1309,3395,1
1309,3484,4
1309,3501,1
1309,3502,1
1309,3505,1
1309,3528,1
1309,3591,1
1309,3709,1
1309,3718,2
1309,3739,1
1309,3829,1
1309,3933,1
1309,3941,2
1309,3997,1
1309,4001,5
1309,4124,1
1309,7053,2
1309,7059,2
1309,7068,1
1309,7097,1
1309,7099,1
1309,7108,1
1309,7126,1
1309,7239,2
1309,7240,1
1309,7308,2
1309,7323,1
1309,7391,1
1309,7397,1
1309,8006,1
1309,8016,1
1309,8033,1
1309,8049,1
1309,8057,1
1309,8090,1
1309,8104,1
1309,8109,1
1309,8116,7
1309,8153,2
1309,8160,1
1309,8165,2
1309,10178,1
1309,10226,1
1309,10231,1
1309,10565,3
1309,10566,3
1309,10681,1
1309,10759,1
1309,11135,1
1309,11247,1
1309,11337,1
1309,11372,4
1309,12013,1
1309,12134,1
1309,12319,3
1309,12951,1
1309,13243,1
1309,13279,1
1309,13360,1
1309,13378,1
1309,13477,1
1309,13573,1
1309,13612,2
1309,13940,1
1309,14043,1
1309,14074,2
1309,14209,1
1309,14386,1
1309,15155,2
1309,15501,1
1309,16173,2
1309,16302,1
1309,16667,2
1309,16701,1
1309,16745,1
1309,16783,1
1309,17517,2
1309,18268,2
1309,18395,1
1309,18399,1
1309,18424,1
1309,18588,1
1309,18644,1
1309,18731,1
1309,18734,1
1309,18735,1
1309,18946,1
1309,19123,2
1309,19597,1
1309,19611,1
1309,19699,3
1309,20604,1
1309,20849,1
1309,21274,1
1309,21429,1
1309,21561,1
1309,21796,1
1309,22199,2
1309,22849,1
1309,25459,1
1309,26376,1
1309,26611,1
1309,27007,1
1309,27078,1
1309,27761,4
1309,27762,1
1309,34020,1
1309,34100,1
1309,35616,1
1309,40169,1
1309,40998,1
1309,41028,1
1309,42396,1
1309,44372,1
1309,45682,1
1309,45685,1
1309,45753,2
1309,45771,1
1309,46642,1
1309,46966,1
1309,47457,1
1309,50807,1
1309,50850,1
1314,1315,4
1314,1316,7
1314,1320,1
1314,1326,3
1314,1349,2
1314,1361,2
1314,1366,1
1314,1385,1
1314,1388,1
1314,1391,2
1314,1405,1
1314,1408,4
1314,1414,2
1314,1443,1
1314,1448,1
1314,1450,1
1314,1453,3
1314,1455,2
1314,1464,1
1314,1486,1
1314,1488,22
1314,1489,2
1314,1491,1
1314,1531,1
1314,1532,2
1314,1555,2
1314,1558,6
1314,1571,7
1314,1591,1
1314,1615,2
1314,1617,5
1314,1635,4
1314,1661,2
1314,1662,2
1314,1668,1
1314,1722,2
1314,1730,3
1314,1762,17
1314,1767,2
1314,1789,2
1314,1807,1
1314,1821,1
1314,1828,2
1314,1835,1
1314,1840,1
1314,1844,3
1314,1847,8
1314,1867,1
1314,1872,1
1314,1877,1
1314,1881,4
1314,1895,1
1314,1903,1
1314,1952,1
1314,1954,1
1314,1957,1
1314,1967,1
1314,1996,1
1314,2007,3
1314,2014,1
1314,2022,7
1314,2026,1
1314,2032,2
1314,2036,2
1314,2058,1
1314,2074,2
1314,2081,1
1314,2082,2
1314,2112,1
1314,2123,3
1314,3012,1
1314,3013,1
1314,3088,1
1314,3107,1
1314,3307,1
1314,3364,1
1314,3484,6
1314,3502,1
1314,3504,1
1314,3505,2
1314,3528,1
1314,3591,2
1314,3700,1
1314,3709,1
1314,3718,9
1314,3739,1
1314,3829,1
1314,3933,2
1314,3941,2
1314,3977,3
1314,3997,1
1314,4001,16
1314,4112,1
1314,4124,1
1314,4175,1
1314,7053,5
1314,7059,3
1314,7063,1
1314,7068,1
1314,7070,1
1314,7097,4
1314,7099,1
1314,7108,1
1314,7109,1
1314,7126,2
1314,7161,1
1314,7179,1
1314,7239,3
1314,7240,2
1314,7279,1
1314,7308,2
1314,7323,1
1314,7391,2
1314,7397,1
1314,8001,2
1314,8006,1
1314,8016,2
1314,8033,1
1314,8049,2
1314,8057,1
1314,8072,2
1314,8090,1
1314,8109,1
1314,8116,9
1314,8153,3
1314,8165,4
1314,10061,1
1314,10178,1
1314,10226,1
1314,10304,1
1314,10565,6
1314,10566,7
1314,10681,1
1314,10759,1
1314,10831,1
1314,10890,1
1314,10892,4
1314,10895,1
1314,11062,1
1314,11135,3
1314,11247,1
1314,11337,1
1314,11372,2
1314,11404,1
1314,11450,1
1314,11800,3
1314,12072,1
1314,12134,1
1314,12319,4
1314,12978,1
1314,13258,1
1314,13279,2
1314,13378,1
1314,13477,2
1314,13513,1
1314,13518,1
1314,13612,1
1314,13810,6
1314,13845,1
1314,13855,1
1314,13940,1
1314,14043,1
1314,14074,2
1314,14103,2
1314,14209,1
1314,14386,1
1314,14445,1
1314,14650,1
1314,14834,1
1314,14913,1
1314,14973,5
1314,15155,1
1314,15218,1
1314,15501,1
1314,16040,2
1314,16173,2
1314,16302,1
1314,16333,1
1314,16504,1
1314,16667,2
1314,16701,1
1314,16720,1
1314,16745,1
1314,16783,2
1314,17100,1
1314,17102,1
1314,17517,2
1314,17743,1
1314,18268,2
1314,18395,1
1314,18399,1
1314,18480,1
1314,18588,1
1314,18644,1
1314,18731,1
1314,18734,1
1314,18735,1
1314,18954,1
1314,19123,1
1314,19149,3
1314,19289,1
1314,19322,1
1314,19597,2
1314,19611,1
1314,19699,2
1314,20221,2
1314,20276,1
1314,20604,1
1314,20849,1
1314,20932,1
1314,21226,2
1314,21274,1
1314,21429,1
1314,21679,1
1314,21685,1
1314,21721,1
1314,21796,1
1314,22047,1
1314,22199,1
1314,22236,1
1314,22350,1
1314,22849,4
1314,24324,1
1314,24710,1
1314,24988,1
1314,25209,1
1314,25322,1
1314,25459,1
1314,26151,2
1314,26428,1
1314,26456,1
1314,26611,1
1314,26766,1
1314,27007,1
1314,27078,1
1314,27761,3
1314,27762,1
1314,34020,1
1314,34100,1
1314,35616,1
1314,38648,1
1314,40169,1
1314,40287,1
1314,40916,1
1314,40928,1
1314,40998,1
1314,41028,1
1314,41550,1
1314,42063,1
1314,42396,1
1314,43532,2
1314,44303,1
1314,44372,1
1314,45682,1
1314,45685,1
1314,45753,2
1314,45771,1
1314,46289,1
1314,46608,1
1314,46966,1
1314,47148,1
1314,47673,1
1314,49974,1
1314,50221,1
1314,50223,1
1314,50230,1
1314,50807,1
1314,50850,1
1314,52268,1
1315,1316,5
1315,1349,1
1315,1455,1
1315,1488,1
1315,1538,1
1315,1558,3
1315,1762,3
1315,1847,1
1315,1881,1
1315,3484,1
1315,3718,1
1315,4001,2
1315,7053,1
1315,7186,1
1315,8049,1
1315,8153,1
1315,11135,1
1315,13810,1
1315,20221,1
1316,1326,1
1316,1349,1
1316,1361,2
1316,1385,1
1316,1414,1
1316,1443,1
1316,1450,1
1316,1453,1
1316,1455,2
1316,1464,1
1316,1488,6
1316,1489,2
1316,1490,2
1316,1531,1
1316,1538,1
1316,1558,4
1316,1571,2
1316,1617,2
1316,1634,1
1316,1635,2
1316,1722,2
1316,1730,3
1316,1762,8
1316,1828,1
1316,1844,1
1316,1847,4
1316,1877,2
1316,1881,2
1316,1895,1
1316,1903,1
1316,1957,1
1316,1967,1
1316,2007,1
1316,2026,1
1316,2032,1
1316,2036,1
1316,2112,2
1316,2123,2
1316,3013,1
1316,3307,1
1316,3321,1
1316,3325,1
1316,3484,3
1316,3505,1
1316,3528,1
1316,3718,1
1316,3739,1
1316,3829,1
1316,3941,2
1316,3997,1
1316,4001,5
1316,4124,1
1316,4153,1
1316,7053,2
1316,7059,1
1316,7068,1
1316,7097,1
1316,7099,1
1316,7108,1
1316,7126,1
1316,7239,2
1316,7240,1
1316,7308,1
1316,7323,1
1316,7358,1
1316,7397,1
1316,8006,1
1316,8016,2
1316,8033,1
1316,8049,4
1316,8109,1
1316,8116,2
1316,8153,2
1316,8165,1
1316,10178,1
1316,10565,1
1316,10566,2
1316,10681,1
1316,11135,2
1316,11247,1
1316,11337,1
1316,11701,1
1316,11753,1
1316,12319,2
1316,13378,1
1316,13810,1
1316,13972,1
1316,14043,1
1316,14074,1
1316,14386,1
1316,15751,1
1316,16173,2
1316,16667,1
1316,17517,1
1316,17724,1
1316,17730,1
1316,17743,1
1316,18268,2
1316,18644,1
1316,18731,1
1316,18734,1
1316,18735,1
1316,19123,1
1316,19611,1
1316,20604,1
1316,20849,1
1316,21274,1
1316,21429,1
1316,21796,1
1316,22199,1
1316,25459,1
1316,27007,1
1316,27057,1
1316,27078,1
1316,27761,2
1316,27762,1
1316,40169,1
1316,40396,1
1316,40998,1
1316,42396,1
1316,45682,1
1316,45685,1
1316,45753,1
1316,45771,1
1316,46966,1
1316,52545,1
1320,1386,1
1320,1662,1
1320,2022,1
1320,4001,1
1320,4124,1
1320,7411,1
1320,10565,1
1320,10566,1
1320,10890,1
1320,10892,1
1320,11800,2
1320,14973,1
1320,16504,1
1320,17648,1
1320,18588,1
1320,22000,1
1320,22754,1
1320,27375,1
1320,30231,1
1320,34748,1
1320,44372,1
1320,44377,1
1320,68196,1
1326,1361,1
1326,1408,1
1326,1414,1
1326,1443,1
1326,1453,1
1326,1488,3
1326,1489,1
1326,1531,1
1326,1571,2
1326,1617,1
1326,1635,1
1326,1722,1
1326,1746,1
1326,1762,1
1326,1767,2
1326,1789,1
1326,1844,1
1326,1847,1
1326,1867,1
1326,1957,1
1326,2007,1
1326,2022,1
1326,2026,1
1326,2032,3
1326,2074,1
1326,2081,1
1326,2112,1
1326,3013,1
1326,3307,1
1326,3484,1
1326,3505,1
1326,3709,1
1326,3718,1
1326,3739,1
1326,3941,1
1326,4001,2
1326,7053,1
1326,7099,1
1326,7239,1
1326,7240,1
1326,7323,1
1326,7391,1
1326,8016,1
1326,8033,1
1326,8109,1
1326,8116,2
1326,10178,1
1326,10565,2
1326,10566,1
1326,11135,1
1326,11247,1
1326,11337,1
1326,11372,1
1326,12319,1
1326,13378,1
1326,13810,2
1326,14074,1
1326,14209,1
1326,14973,1
1326,15155,1
1326,16173,1
1326,16667,1
1326,17517,1
1326,18268,1
1326,18395,1
1326,18399,1
1326,18644,1
1326,19611,1
1326,20221,1
1326,20849,1
1326,21429,1
1326,22199,1
1326,22849,1
1326,25459,1
1326,26151,1
1326,27078,1
1326,27762,1
1326,34020,1
1326,34100,1
1326,40169,1
1326,42396,1
1326,45682,1
1326,45753,1
1326,45771,1
1346,1349,1
1346,8116,1
1346,27019,1
1349,1391,1
1349,1453,1
1349,1455,1
1349,1488,1
1349,1558,2
1349,1762,2
1349,2074,1
1349,2112,1
1349,3033,1
1349,3504,1
1349,3505,1
1349,3759,1
1349,4001,2
1349,7053,1
1349,8075,1
1349,8116,2
1349,11450,1
1349,13810,1
1349,16458,1
1349,18567,1
1349,18571,1
1349,19149,1
1349,25322,1
1349,41028,1
1361,1385,1
1361,1414,1
1361,1443,1
1361,1450,1
1361,1453,1
1361,1455,1
1361,1464,1
1361,1488,2
1361,1489,2
1361,1531,1
1361,1558,1
1361,1571,2
1361,1617,2
1361,1635,2
1361,1722,2
1361,1730,1
1361,1762,1
1361,1828,1
1361,1844,1
1361,1847,2
1361,1877,1
1361,1881,1
1361,1895,1
1361,1957,1
1361,1967,1
1361,2007,1
1361,2026,1
1361,2032,1
1361,2036,1
1361,2112,1
1361,2123,1
1361,3013,1
1361,3080,1
1361,3307,1
1361,3484,3
1361,3505,1
1361,3528,1
1361,3739,1
1361,3829,1
1361,3941,3
1361,4001,2
1361,4124,1
1361,7053,1
1361,7059,1
1361,7068,1
1361,7099,1
1361,7108,1
1361,7239,2
1361,7240,1
1361,7308,1
1361,7323,1
1361,8006,1
1361,8016,1
1361,8033,1
1361,8109,1
1361,8116,2
1361,8153,1
1361,8165,1
1361,10178,1
1361,10565,1
1361,10566,2
1361,10681,1
1361,11135,1
1361,11247,1
1361,11337,1
1361,12319,2
1361,13243,1
1361,13378,1
1361,14043,1
1361,14074,1
1361,14386,1
1361,16173,2
1361,16667,1
1361,17517,1
1361,18268,2
1361,18395,1
1361,18644,1
1361,18731,1
1361,18734,1
1361,18735,1
1361,19611,1
1361,20604,1
1361,20849,1
1361,21274,1
1361,21429,1
1361,21796,1
1361,22072,1
1361,22199,1
1361,25459,1
1361,27007,1
1361,27078,1
1361,27761,1
1361,27762,1
1361,40169,1
1361,40998,1
1361,42396,1
1361,45682,1
1361,45685,1
1361,45753,1
1361,45771,1
1361,46966,1
1364,1366,1
1364,1369,1
1364,1450,1
1364,1488,1
1364,1668,1
1364,1730,1
1364,1762,1
1364,1804,1
1364,1924,1
1364,1932,1
1364,2058,1
1364,2112,1
1364,3533,1
1364,3615,1
1364,3718,1
1364,3933,1
1364,4001,1
1364,4043,1
1364,7179,1
1364,8093,1
1364,8104,1
1364,10565,1
1364,10566,2
1364,10831,1
1364,11800,1
1364,12319,1
1364,13477,1
1364,14903,1
1364,16720,1
1364,19424,1
1364,19915,1
1364,19947,1
1364,24956,1
1364,25535,1
1364,27761,1
1364,30231,1
1364,42321,1
1364,42790,1
1364,43094,1
1364,43110,1
1366,1369,1
1366,1388,1
1366,1450,1
1366,1488,5
1366,1558,1
1366,1571,2
1366,1591,1
1366,1595,1
1366,1635,1
1366,1668,1
1366,1730,3
1366,1762,6
1366,1804,1
1366,1847,1
1366,1924,1
1366,1932,1
1366,1936,1
1366,1996,1
1366,2058,1
1366,2112,2
1366,3088,1
1366,3381,1
1366,3484,1
1366,3502,1
1366,3525,1
1366,3591,3
1366,3596,1
1366,3615,1
1366,3634,1
1366,3718,2
1366,3915,1
1366,3933,1
1366,3997,1
1366,4001,3
1366,4043,1
1366,7059,3
1366,7097,2
1366,7179,1
1366,7239,1
1366,8093,1
1366,8116,2
1366,8165,1
1366,10164,1
1366,10242,1
1366,10565,1
1366,10566,3
1366,10759,1
1366,10831,3
1366,10892,2
1366,10895,2
1366,10902,1
1366,11062,1
1366,11372,1
1366,11578,1
1366,12053,2
1366,12072,1
1366,12134,1
1366,12319,2
1366,12890,1
1366,13258,1
1366,13279,1
1366,13477,2
1366,13809,1
1366,13810,1
1366,13845,1
1366,13855,1
1366,14821,1
1366,14834,1
1366,14858,1
1366,14903,1
1366,15431,1
1366,15501,1
1366,15806,1
1366,16040,1
1366,16504,2
1366,16720,2
1366,18889,1
1366,18954,1
1366,19123,2
1366,19424,1
1366,19699,1
1366,19915,1
1366,19947,1
1366,20932,1
1366,21569,1
1366,24324,1
1366,24710,2
1366,24956,1
1366,25459,1
1366,25535,1
1366,26428,1
1366,27761,2
1366,30231,1
1366,38004,1
1366,38648,2
1366,39869,1
1366,40916,1
1366,42321,1
1366,42675,1
1366,42790,1
1366,43094,1
1366,43110,1
1366,43485,2
1366,44584,1
1366,46608,1
1366,48157,2
1366,50865,1
1366,68454,1
1366,116823,1
1369,1450,1
1369,1488,1
1369,1668,1
1369,1730,2
1369,1762,1
1369,1804,1
1369,1924,1
1369,1932,1
1369,2058,1
1369,2112,1
1369,3525,1
1369,3591,1
1369,3615,1
1369,3718,1
1369,3933,1
1369,4001,2
1369,4043,1
1369,7179,1
1369,8093,1
1369,10061,1
1369,10565,2
1369,10566,1
1369,10831,1
1369,12319,1
1369,13477,1
1369,14903,1
1369,16040,1
1369,16720,1
1369,19424,1
1369,19699,1
1369,19915,1
1369,19947,1
1369,24956,1
1369,25535,1
1369,27761,1
1369,30231,1
1369,42321,1
1369,42790,1
1369,43094,1
1369,43110,1
1369,48749,1
1371,1762,1
1385,1450,1
1385,1455,1
1385,1464,1
1385,1488,1
1385,1489,1
1385,1558,1
1385,1571,1
1385,1617,1
1385,1635,1
1385,1722,1
1385,1730,1
1385,1762,1
1385,1828,1
1385,1847,1
1385,1877,1
1385,1881,1
1385,1895,1
1385,1967,1
1385,2036,1
1385,2123,1
1385,3484,1
1385,3528,1
1385,3829,1
1385,3941,1
1385,4001,1
1385,4124,1
1385,7059,1
1385,7068,1
1385,7108,1
1385,7239,1
1385,7308,1
1385,8006,1
1385,8116,1
1385,8153,1
1385,8165,1
1385,10566,1
1385,10681,1
1385,12319,1
1385,14043,1
1385,14386,1
1385,16173,1
1385,18268,1
1385,18731,1
1385,18734,1
1385,18735,1
1385,20604,1
1385,21274,1
1385,21796,1
1385,27007,1
1385,27761,1
1385,40998,1
1385,45685,1
1385,45753,1
1385,46966,1
1386,1388,1
1386,4001,1
1386,10566,1
1386,10890,1
1386,10892,1
1386,14973,1
1386,16504,1
1386,17648,1
1386,18588,1
1386,22000,1
1386,27375,1
1386,30231,1
1386,44372,1
1386,44377,1
1387,1453,1
1387,1762,1
1387,3736,1
1387,3997,1
1387,7097,1
1387,8006,1
1387,8177,1
1387,11547,1
1387,95556,1
1388,1488,6
1388,1496,1
1388,1591,1
1388,1602,1
1388,1730,2
1388,1762,4
1388,1807,1
1388,1813,1
1388,1840,1
1388,1847,1
1388,1852,1
1388,1872,2
1388,1884,1
1388,1908,2
1388,1932,1
1388,1955,1
1388,1996,1
1388,2022,6
1388,2032,1
1388,2074,1
1388,3364,1
1388,3501,1
1388,3522,1
1388,3718,1
1388,4001,3
1388,7059,1
1388,7179,1
1388,7365,1
1388,8104,1
1388,8116,1
1388,8160,1
1388,10061,3
1388,10231,1
1388,10304,1
1388,10438,1
1388,10565,5
1388,10566,2
1388,10759,1
1388,10890,1
1388,10892,1
1388,11372,2
1388,11404,1
1388,11450,1
1388,11800,1
1388,12013,1
1388,12053,1
1388,12978,1
1388,13279,1
1388,13477,2
1388,13810,1
1388,14103,2
1388,14445,2
1388,14913,1
1388,14973,1
1388,15501,1
1388,15791,1
1388,16504,3
1388,16720,1
1388,17100,1
1388,18480,1
1388,18946,2
1388,19123,2
1388,19322,1
1388,19597,1
1388,19699,3
1388,21561,1
1388,21569,1
1388,22000,1
1388,22849,1
1388,25209,1
1388,26151,1
1388,28058,1
1388,28092,1
1388,40928,1
1388,42063,1
1388,47457,1
1388,49974,1
1388,66518,1
1388,100816,1
1388,100983,1
1388,106263,1
1388,116823,1
1388,117680,1
1388,124891,1
1388,133408,1
1388,134432,1
1388,224589,1
1391,1393,1
1391,1405,1
1391,1408,2
1391,1448,1
1391,1455,1
1391,1486,1
1391,1488,8
1391,1558,2
1391,1571,2
1391,1615,1
1391,1617,1
1391,1661,2
1391,1662,1
1391,1668,1
1391,1730,3
1391,1762,5
1391,1765,1
1391,1820,1
1391,1821,1
1391,1835,1
1391,1844,1
1391,1847,1
1391,1881,1
1391,2022,1
1391,2036,1
1391,2082,2
1391,2112,1
1391,2123,1
1391,3012,1
1391,3033,1
1391,3364,1
1391,3388,1
1391,3484,1
1391,3502,1
1391,3638,1
1391,3700,1
1391,3718,2
1391,3759,1
1391,3838,1
1391,3908,1
1391,3933,1
1391,3944,1
1391,3977,1
1391,4001,1
1391,4175,1
1391,4205,1
1391,7053,2
1391,7068,1
1391,7109,1
1391,7186,1
1391,8090,1
1391,8109,1
1391,8116,1
1391,8153,1
1391,8165,2
1391,10565,1
1391,10566,1
1391,10831,1
1391,11135,1
1391,11450,1
1391,12134,1
1391,12319,2
1391,13279,1
1391,13378,2
1391,13477,1
1391,13940,1
1391,14074,1
1391,14301,1
1391,14973,1
1391,15155,1
1391,16302,1
1391,16783,1
1391,17517,1
1391,17743,1
1391,18588,1
1391,19123,1
1391,19149,1
1391,19597,1
1391,19611,1
1391,19699,1
1391,19735,1
1391,20221,2
1391,21226,1
1391,22849,1
1391,26611,1
1391,35616,1
1391,40394,1
1391,44372,1
1391,50807,1
1391,50850,1
1391,51114,1
1391,697054,1
1392,1393,1
1392,1486,1
1392,1488,1
1392,3700,1
1392,7317,1
1393,1464,1
1393,1486,1
1393,1488,2
1393,1558,2
1393,1595,1
1393,1762,1
1393,1776,1
1393,3107,1
1393,3700,1
1393,4001,1
1393,4207,1
1393,7317,1
1393,11753,1
1393,20221,1
1405,1408,1
1405,1486,1
1405,1571,1
1405,1615,1
1405,1762,1
1405,1835,1
1405,1844,1
1405,1847,1
1405,2022,1
1405,2082,1
1405,2123,1
1405,3700,1
1405,3718,1
1405,3977,1
1405,4001,1
1405,4175,1
1405,7053,1
1405,7109,1
1405,7279,1
1405,8165,1
1405,11135,1
1405,17743,1
1405,19149,1
1405,20221,1
1405,21226,1
1405,699428,1
1406,1488,1
1408,1414,1
1408,1443,1
1408,1453,1
1408,1486,1
1408,1488,2
1408,1491,1
1408,1537,1
1408,1555,1
1408,1571,2
1408,1615,2
1408,1635,1
1408,1661,1
1408,1746,1
1408,1762,5
1408,1767,1
1408,1789,2
1408,1821,1
1408,1828,1
1408,1835,1
1408,1840,1
1408,1844,1
1408,1847,1
1408,1881,1
1408,2007,1
1408,2022,2
1408,2032,2
1408,2081,1
1408,2082,1
1408,2112,1
1408,2123,1
1408,3351,1
1408,3484,2
1408,3591,2
1408,3638,1
1408,3700,1
1408,3718,2
1408,3838,1
1408,3908,1
1408,3977,1
1408,3997,1
1408,4001,3
1408,4067,1
1408,4175,1
1408,7053,1
1408,7059,2
1408,7109,1
1408,7126,1
1408,7288,1
1408,7308,1
1408,7323,1
1408,8116,4
1408,8165,1
1408,10226,1
1408,10565,1
1408,10566,1
1408,10892,1
1408,11135,1
1408,11372,1
1408,13378,1
1408,13612,1
1408,13810,1
1408,14973,1
1408,16333,1
1408,16667,1
1408,17743,1
1408,18655,1
1408,18889,1
1408,19149,1
1408,19699,1
1408,19880,1
1408,20221,1
1408,21226,1
1408,27005,1
1408,27007,1
1408,27019,1
1408,27761,1
1408,35224,1
1408,41550,1
1408,47673,1
1408,104911,1
1408,112150,1
1408,113924,1
1408,116823,1
