id,name_zh,name_en,index_year,cluster,dynasty_zh,bureau_type,bureau_zh,is_high_official,has_civil_exam,has_yin_privilege,has_recommendation,has_technical_exam,has_geo,x_coord,y_coord,addr_name_chn,bureau_astronomical,bureau_medical,bureau_hydraulic,bureau_military_industrial,bureau_construction,degree,clustering,eigenvector,betweenness,degree_z,clustering_z,eigenvector_z,betweenness_z,x_coord_z,y_coord_z,cluster_label,posting_count,sequenced_posting_count,firstyear_posting_count,lastyear_posting_count,category_posting_count,sequence_length,collapsed_sequence_length,career_sequence,collapsed_career_sequence,first_state,last_state,dominant_domain,dominant_category,technical_domain_postings,technical_domain_share,has_astronomical_posting,has_medical_posting,has_hydraulic_posting,has_military_industrial_posting,has_construction_posting,first_posting_year,last_posting_year,career_span_years,has_any_year,has_two_or_more_sequenced_postings,career_type,distance_to_career_type_medoid
122,程師孟,Cheng Shimeng,1009,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,1,2,1.0,0.0484176103104119,0.0,0.4568496458721299,7.548737710309318,2.5274865089619607,-0.107944576878429,1.0097376552322137,-0.1345586268557452,Song and before,22,19,13,8,20,22,15,category_unknown_category > domain_military_industrial > category_Titular office > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > domain_military_industrial > category_Titular office > category_Titular office > domain_military_industrial > category_Nominal supernumerary appointment > category_Nobility > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category > category_unknown_category > domain_construction > domain_military_industrial > domain_military_industrial > domain_military_industrial,category_unknown_category > domain_military_industrial > category_Titular office > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_Titular office > domain_military_industrial > category_Nominal supernumerary appointment > category_Nobility > category_unknown_category > domain_military_industrial > category_unknown_category > domain_construction > domain_military_industrial,category_unknown_category,domain_military_industrial,other,unknown_category,10,0.45454545454545453,0,0,0,1,1,1045.0,1079.0,34.0,1,1,career_type_3,9.0
123,程嗣恭,Cheng Sigong,1018,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,1,0.0,0.0040252621052282,0.0,0.0895713085213861,-0.178123192418193,0.0163460520384761,-0.107944576878429,-0.8298251825437993,0.808507211599097,Song and before,8,7,4,3,7,8,5,domain_military_industrial > category_Nominal supernumerary appointment > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > domain_military_industrial,domain_military_industrial > category_Nominal supernumerary appointment > category_unknown_category > domain_construction > domain_military_industrial,domain_military_industrial,domain_military_industrial,other,unknown_category,3,0.375,0,0,0,1,1,1092.0,1098.0,6.0,1,1,career_type_1,4.0
128,程瑀,Cheng Yu,1087,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.236359,29.382742,浮梁,0,0,0,0,0,2,0.0,0.0186611668721787,9.657355249481669e-05,0.4568496458721299,-0.178123192418193,0.8442547811306006,0.2101840820768136,0.2542870279872101,-0.6774523059394721,Song and before,16,16,4,3,16,16,7,domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction,domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_unknown_category > domain_military_industrial > category_unknown_category > domain_construction,domain_military_industrial,domain_construction,other,unknown_category,4,0.25,0,0,0,1,1,1125.0,1141.0,16.0,1,1,career_type_1,6.0
145,錢勰,Qian Xie,1034,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,1,0.0,0.0430527122274495,0.0,0.0895713085213861,-0.178123192418193,2.22401050086413,-0.107944576878429,-0.3918899761925293,0.8423193593235898,Song and before,21,19,10,8,19,21,11,category_Nominal supernumerary appointment > domain_military_industrial > category_Salary rank > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_unknown_category > category_unknown_category > domain_military_industrial > category_missing_category,category_Nominal supernumerary appointment > domain_military_industrial > category_Salary rank > domain_military_industrial > category_unknown_category > domain_military_industrial > category_unknown_category > domain_construction > category_unknown_category > domain_military_industrial > category_missing_category,category_Nominal supernumerary appointment,category_missing_category,other,unknown_category,5,0.23809523809523808,0,0,0,1,1,1080.0,1097.0,17.0,1,1,career_type_3,5.0
149,錢時敏,Qian Shimin,1086,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.486,31.430706,溧陽,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.7567591020175503,-0.1013667384113957,Song and before,5,5,1,1,5,5,3,category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > domain_construction,category_unknown_category > domain_military_industrial > domain_construction,category_unknown_category,domain_construction,other,unknown_category,2,0.4,0,0,0,1,1,1145.0,1145.0,0.0,1,1,career_type_1,3.0
150,錢端禮,Qian Duanli,1109,cluster1_song_and_before,宋,construction,将作/营缮,1,1,1,0,0,1,120.168625,30.294125,錢塘,0,0,0,0,1,3,0.0,0.0056645515743812,0.0004383524583469,0.8241279832228736,-0.178123192418193,0.1090756839014305,1.3360582181014111,0.9092278734948482,-0.4210832521912416,Song and before,31,29,20,11,30,31,18,domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_Salary rank > category_Nominal supernumerary appointment > domain_military_industrial > domain_construction > category_Salary rank > domain_military_industrial > domain_military_industrial > category_Nominal supernumerary appointment > category_Salary rank > domain_military_industrial > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial,domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_Salary rank > category_Nominal supernumerary appointment > domain_military_industrial > domain_construction > category_Salary rank > domain_military_industrial > category_Nominal supernumerary appointment > category_Salary rank > domain_military_industrial > category_unknown_category > domain_military_industrial > category_unknown_category > domain_construction > category_unknown_category > domain_military_industrial,domain_military_industrial,domain_military_industrial,other,unknown_category,12,0.3870967741935484,0,0,0,1,1,1145.0,1175.0,30.0,1,1,career_type_3,8.0
152,錢遹,Qian Yu,1050,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.883675,29.458708,浦江,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.8455824218450297,-0.6560833188758135,Song and before,16,14,10,6,15,16,11,category_unknown_category > category_Salary rank > domain_military_industrial > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_Nominal supernumerary appointment > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category > category_unknown_category > domain_construction > domain_military_industrial > domain_military_industrial,category_unknown_category > category_Salary rank > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_Nominal supernumerary appointment > category_unknown_category > domain_military_industrial > category_unknown_category > domain_construction > domain_military_industrial,category_unknown_category,domain_military_industrial,other,unknown_category,7,0.4375,0,0,0,1,1,1081.0,1108.0,27.0,1,1,career_type_3,8.0
168,詹大方,Zhan Dafang,1085,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,118.738399,29.480773,遂安,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.589777514725553,-0.6498765066234957,Song and before,9,8,6,1,8,9,7,category_Salary rank > category_Nominal supernumerary appointment > domain_military_industrial > category_unknown_category > category_unknown_category > domain_construction > domain_construction > category_unknown_category > domain_military_industrial,category_Salary rank > category_Nominal supernumerary appointment > domain_military_industrial > category_unknown_category > domain_construction > category_unknown_category > domain_military_industrial,category_Salary rank,domain_military_industrial,other,unknown_category,4,0.4444444444444444,0,0,0,1,1,1143.0,1147.0,4.0,1,1,career_type_1,5.0
171,詹棫,Zhan Yu,1094,cluster1_song_and_before,宋,military_industrial,军器/制造,0,1,0,0,0,1,118.738399,29.480773,遂安,0,0,0,1,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.589777514725553,-0.6498765066234957,Song and before,3,2,2,2,2,3,3,domain_military_industrial > category_unknown_category > category_missing_category,domain_military_industrial > category_unknown_category > category_missing_category,domain_military_industrial,category_missing_category,other,unknown_category,1,0.3333333333333333,0,0,0,1,0,1143.0,1145.0,2.0,1,1,career_type_1,2.0
172,湛俞,Zhan Yu,1008,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.321577,26.073954,閩縣,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.7200341464231732,-1.60820353633712,Song and before,4,3,0,0,3,4,4,category_unknown_category > domain_construction > category_unknown_category > category_missing_category,category_unknown_category > domain_construction > category_unknown_category > category_missing_category,category_unknown_category,category_missing_category,other,unknown_category,1,0.25,0,0,0,0,1,,,,0,1,career_type_1,2.0
